COSMIC_ID,CCLE_Name,DRUG_ID,DRUG_NAME,LN_IC50,Resistance_Cut-Off
907045,HCC1419_BREAST,1922,Cediranib,4.14748,High
907045,HCC1419_BREAST,1924,Ipatasertib,1.610366,Low
907045,HCC1419_BREAST,1925,GDC0810,3.38907,Low
907045,HCC1419_BREAST,1926,GNE-317,2.745372,Low
907045,HCC1419_BREAST,1927,GSK2578215A,5.096773,High
907045,HCC1419_BREAST,1928,I-BRD9,4.408096,High
907045,HCC1419_BREAST,1930,Telomerase Inhibitor IX,0.747624,Low
907045,HCC1419_BREAST,1931,MIRA-1,3.810908,High
907045,HCC1419_BREAST,1932,NVP-ADW742,3.952183,High
907045,HCC1419_BREAST,1933,P22077,2.750281,Low
907045,HCC1419_BREAST,1936,Savolitinib,2.181507,Low
907045,HCC1419_BREAST,1939,UMI-77,3.122357,Low
907045,HCC1419_BREAST,1940,WIKI4,4.245009,High
907045,HCC1419_BREAST,1941,Sepantronium bromide,-1.057102,Low
907045,HCC1419_BREAST,1997,WEHI-539,4.8247,High
907045,HCC1419_BREAST,2040,Foretinib,4.535382,High
907045,HCC1419_BREAST,2043,BIBR-1532,4.091105,High
907045,HCC1419_BREAST,2044,Pyridostatin,3.249082,Low
907045,HCC1419_BREAST,2045,AMG-319,5.178422,High
907045,HCC1419_BREAST,2046,MK-8776,3.100346,Low
907045,HCC1419_BREAST,2048,Vinorelbine,0.931576,Low
907045,HCC1419_BREAST,2096,VX-11e,4.486276,High
907045,HCC1419_BREAST,2106,Uprosertib,3.191786,Low
907045,HCC1419_BREAST,2107,LJI308,5.512879,High
907045,HCC1419_BREAST,2110,GSK591,4.872737,High
907045,HCC1419_BREAST,2111,VE821,5.444021,High
907045,HCC1419_BREAST,2169,AZD6482,4.322591,High
907045,HCC1419_BREAST,2172,JQ1,4.607003,High
907045,HCC1419_BREAST,2173,PFI-1,5.488284,High
907045,HCC1419_BREAST,2177,SGC0946,0.682729,Low
907045,HCC1419_BREAST,2359,GSK2830371,5.497463,High
924106,CAL148_BREAST,1003,Camptothecin,-4.452581,Low
924106,CAL148_BREAST,1004,Vinblastine,-5.570126,Low
924106,CAL148_BREAST,1005,Cisplatin,1.280018,Low
924106,CAL148_BREAST,1006,Cytarabine,-1.790931,Low
924106,CAL148_BREAST,1007,Docetaxel,-5.784735,Low
924106,CAL148_BREAST,1008,Methotrexate,1.449456,Low
924106,CAL148_BREAST,1010,Gefitinib,3.341063,Low
924106,CAL148_BREAST,1011,Navitoclax,0.23496,Low
924106,CAL148_BREAST,1012,Vorinostat,0.296656,Low
924106,CAL148_BREAST,1013,Nilotinib,3.320244,Low
924106,CAL148_BREAST,1014,Refametinib,4.61314,High
924106,CAL148_BREAST,1017,Olaparib,3.390674,Low
924106,CAL148_BREAST,1018,Veliparib,5.157225,High
924106,CAL148_BREAST,1019,Bosutinib,2.645655,Low
924106,CAL148_BREAST,1020,Lenalidomide,3.289105,Low
924106,CAL148_BREAST,1021,Axitinib,1.888052,Low
924106,CAL148_BREAST,1022,AZD7762,0.490869,Low
924106,CAL148_BREAST,1023,GW441756,3.373443,Low
924106,CAL148_BREAST,1024,Lestaurtinib,0.044289,Low
924106,CAL148_BREAST,1025,SB216763,5.897331,High
924106,CAL148_BREAST,1026,Tanespimycin,-1.764913,Low
924106,CAL148_BREAST,1029,Motesanib,5.281312,High
924106,CAL148_BREAST,1030,KU-55933,5.598543,High
924106,CAL148_BREAST,1032,Afatinib,1.597408,Low
924106,CAL148_BREAST,1033,Vismodegib,4.995632,High
924106,CAL148_BREAST,1036,PLX-4720,4.41153,High
924106,CAL148_BREAST,1038,NU7441,2.316286,Low
924106,CAL148_BREAST,1042,Doramapimod,4.129423,High
924106,CAL148_BREAST,1043,JNK Inhibitor VIII,5.306342,High
924106,CAL148_BREAST,1046,Wee1 Inhibitor,0.717384,Low
924106,CAL148_BREAST,1047,Nutlin-3a (-),0.982418,Low
924106,CAL148_BREAST,1049,PD173074,5.469819,High
924106,CAL148_BREAST,1050,ZM447439,0.622393,Low
924106,CAL148_BREAST,1051,Alisertib,1.483453,Low
924106,CAL148_BREAST,1053,MK-2206,-0.411624,Low
924106,CAL148_BREAST,1054,Palbociclib,3.654231,Low
924106,CAL148_BREAST,1057,Dactolisib,-2.863947,Low
924106,CAL148_BREAST,1058,Pictilisib,-0.256801,Low
924106,CAL148_BREAST,1059,AZD8055,-2.051496,Low
924106,CAL148_BREAST,1060,PD0325901,3.124033,Low
924106,CAL148_BREAST,1062,Selumetinib,3.88369,High
924106,CAL148_BREAST,1067,CCT007093,4.804027,High
924106,CAL148_BREAST,1068,Obatoclax Mesylate,0.463565,Low
924106,CAL148_BREAST,1069,EHT-1864,3.494856,Low
924106,CAL148_BREAST,1072,Avagacestat,5.453769,High
924106,CAL148_BREAST,1073,5-Fluorouracil,2.459634,Low
924106,CAL148_BREAST,1079,Dasatinib,2.370161,Low
924106,CAL148_BREAST,1080,Paclitaxel,-4.432384,Low
924106,CAL148_BREAST,1083,Crizotinib,1.841594,Low
924106,CAL148_BREAST,1085,Sorafenib,1.59425,Low
924106,CAL148_BREAST,1088,Irinotecan,-0.585873,Low
924106,CAL148_BREAST,1089,Oxaliplatin,-0.204512,Low
924106,CAL148_BREAST,1093,GSK1904529A,4.720571,High
924106,CAL148_BREAST,1096,Tozasertib,1.137294,Low
924106,CAL148_BREAST,1129,PF-4708671,2.452874,Low
924106,CAL148_BREAST,1133,Serdemetan,1.970432,Low
924106,CAL148_BREAST,1168,Erlotinib,2.545757,Low
924106,CAL148_BREAST,1175,Rucaparib,3.19543,Low
924106,CAL148_BREAST,1179,MK-1775,-0.109546,Low
924106,CAL148_BREAST,1190,Gemcitabine,-2.422355,Low
924106,CAL148_BREAST,1191,Bortezomib,-3.198627,Low
924106,CAL148_BREAST,1192,GSK269962A,1.544655,Low
924106,CAL148_BREAST,1199,Tamoxifen,4.365902,High
924106,CAL148_BREAST,1200,Fulvestrant,2.630687,Low
924106,CAL148_BREAST,1237,EPZ004777,3.709763,Low
924106,CAL148_BREAST,1239,YK-4-279,0.990003,Low
924106,CAL148_BREAST,1248,Daporinad,0.587062,Low
924106,CAL148_BREAST,1372,Trametinib,2.20135,Low
924106,CAL148_BREAST,1373,Dabrafenib,5.640136,High
924106,CAL148_BREAST,1375,Temozolomide,6.953043,High
924106,CAL148_BREAST,1378,Bleomycin (50 uM),1.243947,Low
924106,CAL148_BREAST,1494,SN-38,-7.568085,Low
924106,CAL148_BREAST,1510,Linsitinib,5.383892,High
924106,CAL148_BREAST,1511,Epirubicin,-3.049316,Low
924106,CAL148_BREAST,1512,Cyclophosphamide,4.789186,High
924106,CAL148_BREAST,1529,Pevonedistat,4.906702,High
924106,CAL148_BREAST,1549,Sapitinib,4.487808,High
924106,CAL148_BREAST,1553,Uprosertib,-2.15615,Low
924106,CAL148_BREAST,1558,Lapatinib,4.352489,High
924106,CAL148_BREAST,1560,Alpelisib,1.017816,Low
924106,CAL148_BREAST,1561,Taselisib,-1.704101,Low
924106,CAL148_BREAST,1563,EPZ5676,5.29431,High
924106,CAL148_BREAST,1564,SCH772984,4.920744,High
924106,CAL148_BREAST,1593,Entinostat,-0.959766,Low
924106,CAL148_BREAST,1598,LGK974,5.078076,High
924106,CAL148_BREAST,1632,Ribociclib,4.488408,High
924106,CAL148_BREAST,1786,AZD4547,2.999053,Low
924106,CAL148_BREAST,1862,MG-132,-0.78927,Low
924106,CAL148_BREAST,1909,Venetoclax,2.836606,Low
924106,CAL148_BREAST,1910,ABT737,1.188546,Low
924106,CAL148_BREAST,1912,Afuresertib,-2.390961,Low
924106,CAL148_BREAST,1913,AGI-5198,3.895903,High
924106,CAL148_BREAST,1915,AZD3759,2.754708,Low
924106,CAL148_BREAST,1917,AZD6738,0.594079,Low
924106,CAL148_BREAST,1918,AZD8186,2.146916,Low
924106,CAL148_BREAST,1919,Osimertinib,0.73633,Low
924106,CAL148_BREAST,1922,Cediranib,1.59067,Low
924106,CAL148_BREAST,1924,Ipatasertib,-1.399605,Low
924106,CAL148_BREAST,1925,GDC0810,4.305874,High
924106,CAL148_BREAST,1926,GNE-317,-0.746259,Low
924106,CAL148_BREAST,1927,GSK2578215A,3.913218,High
924106,CAL148_BREAST,1928,I-BRD9,4.651418,High
924106,CAL148_BREAST,1930,Telomerase Inhibitor IX,-0.809138,Low
924106,CAL148_BREAST,1931,MIRA-1,4.619,High
924106,CAL148_BREAST,1932,NVP-ADW742,4.802619,High
924106,CAL148_BREAST,1933,P22077,3.879492,High
924106,CAL148_BREAST,1936,Savolitinib,2.993961,Low
924106,CAL148_BREAST,1939,UMI-77,2.068133,Low
924106,CAL148_BREAST,1940,WIKI4,3.863924,High
924106,CAL148_BREAST,1941,Sepantronium bromide,-4.170645,Low
924106,CAL148_BREAST,1997,WEHI-539,2.39289,Low
924106,CAL148_BREAST,2040,Foretinib,0.055929,Low
924106,CAL148_BREAST,2043,BIBR-1532,3.354802,Low
924106,CAL148_BREAST,2044,Pyridostatin,1.63206,Low
924106,CAL148_BREAST,2045,AMG-319,5.18504,High
924106,CAL148_BREAST,2046,MK-8776,3.442436,Low
924106,CAL148_BREAST,2048,Vinorelbine,-4.565094,Low
924106,CAL148_BREAST,2096,VX-11e,2.921447,Low
924106,CAL148_BREAST,2106,Uprosertib,-2.434579,Low
924106,CAL148_BREAST,2107,LJI308,5.206062,High
924106,CAL148_BREAST,2110,GSK591,3.538346,Low
924106,CAL148_BREAST,2111,VE821,2.845856,Low
924106,CAL148_BREAST,2169,AZD6482,0.8088,Low
924106,CAL148_BREAST,2172,JQ1,-0.905823,Low
924106,CAL148_BREAST,2173,PFI-1,3.820981,High
924106,CAL148_BREAST,2177,SGC0946,1.89602,Low
924106,CAL148_BREAST,2359,GSK2830371,4.797696,High
749709,HCC1954_BREAST,1003,Camptothecin,0.317741,Low
749709,HCC1954_BREAST,1004,Vinblastine,-3.053046,Low
749709,HCC1954_BREAST,1005,Cisplatin,5.058439,High
749709,HCC1954_BREAST,1006,Cytarabine,4.067441,High
749709,HCC1954_BREAST,1007,Docetaxel,-4.052087,Low
749709,HCC1954_BREAST,1008,Methotrexate,-2.157521,Low
749709,HCC1954_BREAST,1010,Gefitinib,3.474826,Low
749709,HCC1954_BREAST,1011,Navitoclax,3.653723,Low
749709,HCC1954_BREAST,1012,Vorinostat,3.086371,Low
749709,HCC1954_BREAST,1013,Nilotinib,3.083048,Low
749709,HCC1954_BREAST,1014,Refametinib,2.682754,Low
749709,HCC1954_BREAST,1016,Temsirolimus,1.78794,Low
749709,HCC1954_BREAST,1017,Olaparib,4.017502,High
749709,HCC1954_BREAST,1018,Veliparib,4.998414,High
749709,HCC1954_BREAST,1019,Bosutinib,3.751641,Low
749709,HCC1954_BREAST,1020,Lenalidomide,5.353646,High
749709,HCC1954_BREAST,1021,Axitinib,3.340908,Low
749709,HCC1954_BREAST,1022,AZD7762,-0.406419,Low
749709,HCC1954_BREAST,1023,GW441756,3.147275,Low
749709,HCC1954_BREAST,1024,Lestaurtinib,3.675039,Low
749709,HCC1954_BREAST,1025,SB216763,5.254734,High
749709,HCC1954_BREAST,1026,Tanespimycin,-0.256463,Low
749709,HCC1954_BREAST,1029,Motesanib,5.367959,High
749709,HCC1954_BREAST,1030,KU-55933,4.415059,High
749709,HCC1954_BREAST,1032,Afatinib,1.898932,Low
749709,HCC1954_BREAST,1033,Vismodegib,5.207742,High
749709,HCC1954_BREAST,1036,PLX-4720,3.830428,High
749709,HCC1954_BREAST,1038,NU7441,3.497583,Low
749709,HCC1954_BREAST,1042,Doramapimod,4.739688,High
749709,HCC1954_BREAST,1043,JNK Inhibitor VIII,4.410318,High
749709,HCC1954_BREAST,1046,Wee1 Inhibitor,2.646122,Low
749709,HCC1954_BREAST,1047,Nutlin-3a (-),5.163317,High
749709,HCC1954_BREAST,1049,PD173074,4.702194,High
749709,HCC1954_BREAST,1050,ZM447439,2.630159,Low
749709,HCC1954_BREAST,1051,Alisertib,4.215172,High
749709,HCC1954_BREAST,1053,MK-2206,2.197108,Low
749709,HCC1954_BREAST,1054,Palbociclib,5.06404,High
749709,HCC1954_BREAST,1057,Dactolisib,-0.545922,Low
749709,HCC1954_BREAST,1058,Pictilisib,0.82092,Low
749709,HCC1954_BREAST,1059,AZD8055,-0.269998,Low
749709,HCC1954_BREAST,1060,PD0325901,2.146865,Low
749709,HCC1954_BREAST,1062,Selumetinib,3.447827,Low
749709,HCC1954_BREAST,1067,CCT007093,4.735904,High
749709,HCC1954_BREAST,1068,Obatoclax Mesylate,2.236919,Low
749709,HCC1954_BREAST,1069,EHT-1864,2.554595,Low
749709,HCC1954_BREAST,1072,Avagacestat,4.034736,High
749709,HCC1954_BREAST,1073,5-Fluorouracil,5.369619,High
749709,HCC1954_BREAST,1079,Dasatinib,3.136736,Low
749709,HCC1954_BREAST,1080,Paclitaxel,-3.171179,Low
749709,HCC1954_BREAST,1083,Crizotinib,3.624057,Low
749709,HCC1954_BREAST,1085,Sorafenib,2.393563,Low
749709,HCC1954_BREAST,1086,BI-2536,2.621919,Low
749709,HCC1954_BREAST,1088,Irinotecan,5.374889,High
749709,HCC1954_BREAST,1089,Oxaliplatin,5.773363,High
749709,HCC1954_BREAST,1093,GSK1904529A,4.264226,High
749709,HCC1954_BREAST,1096,Tozasertib,4.155691,High
749709,HCC1954_BREAST,1129,PF-4708671,3.102729,Low
749709,HCC1954_BREAST,1131,PRIMA-1MET,6.462639,High
749709,HCC1954_BREAST,1133,Serdemetan,3.996208,High
749709,HCC1954_BREAST,1168,Erlotinib,2.407354,Low
749709,HCC1954_BREAST,1175,Rucaparib,3.802037,High
749709,HCC1954_BREAST,1177,Niraparib,5.330354,High
749709,HCC1954_BREAST,1179,MK-1775,1.618196,Low
749709,HCC1954_BREAST,1180,Dinaciclib,-4.378396,Low
749709,HCC1954_BREAST,1190,Gemcitabine,5.125255,High
749709,HCC1954_BREAST,1191,Bortezomib,-5.489881,Low
749709,HCC1954_BREAST,1192,GSK269962A,2.778645,Low
749709,HCC1954_BREAST,1199,Tamoxifen,3.436906,Low
749709,HCC1954_BREAST,1200,Fulvestrant,2.822137,Low
749709,HCC1954_BREAST,1237,EPZ004777,5.25073,High
749709,HCC1954_BREAST,1239,YK-4-279,2.434954,Low
749709,HCC1954_BREAST,1249,BMS-345541,2.913286,Low
749709,HCC1954_BREAST,1250,AZ960,3.433339,Low
749709,HCC1954_BREAST,1372,Trametinib,0.952198,Low
749709,HCC1954_BREAST,1373,Dabrafenib,6.072165,High
749709,HCC1954_BREAST,1375,Temozolomide,7.198427,High
749709,HCC1954_BREAST,1378,Bleomycin (50 uM),4.401206,High
749709,HCC1954_BREAST,1494,SN-38,-1.81669,Low
749709,HCC1954_BREAST,1507,Ruxolitinib,4.827321,High
749709,HCC1954_BREAST,1510,Linsitinib,4.552726,High
749709,HCC1954_BREAST,1511,Epirubicin,1.032167,Low
749709,HCC1954_BREAST,1512,Cyclophosphamide,5.210951,High
749709,HCC1954_BREAST,1529,Pevonedistat,-2.105947,Low
749709,HCC1954_BREAST,1549,Sapitinib,2.5282,Low
749709,HCC1954_BREAST,1553,Uprosertib,2.301814,Low
749709,HCC1954_BREAST,1557,LCL161,5.331386,High
749709,HCC1954_BREAST,1558,Lapatinib,1.747652,Low
749709,HCC1954_BREAST,1560,Alpelisib,1.479471,Low
749709,HCC1954_BREAST,1561,Taselisib,-1.266504,Low
749709,HCC1954_BREAST,1563,EPZ5676,5.846183,High
749709,HCC1954_BREAST,1564,SCH772984,3.257195,Low
749709,HCC1954_BREAST,1576,IWP-2,3.05683,Low
749709,HCC1954_BREAST,1578,Leflunomide,5.013103,High
749709,HCC1954_BREAST,1593,Entinostat,1.993885,Low
749709,HCC1954_BREAST,1598,LGK974,2.656543,Low
749709,HCC1954_BREAST,1613,VE-822,4.214165,High
749709,HCC1954_BREAST,1614,WZ4003,5.367959,High
749709,HCC1954_BREAST,1615,CZC24832,5.367959,High
749709,HCC1954_BREAST,1617,AZD5582,-1.043861,Low
749709,HCC1954_BREAST,1618,GSK2606414,2.086271,Low
749709,HCC1954_BREAST,1620,PFI3,5.367696,High
749709,HCC1954_BREAST,1621,PCI-34051,5.126774,High
749709,HCC1954_BREAST,1622,Wnt-C59,1.908258,Low
749709,HCC1954_BREAST,1624,I-BET-762,3.998124,High
749709,HCC1954_BREAST,1626,OTX015,5.367581,High
749709,HCC1954_BREAST,1627,GSK343,3.010145,Low
749709,HCC1954_BREAST,1629,ML323,2.714422,Low
749709,HCC1954_BREAST,1630,Entospletinib,3.142252,Low
749709,HCC1954_BREAST,1631,PRT062607,5.088995,High
749709,HCC1954_BREAST,1632,Ribociclib,4.409097,High
749709,HCC1954_BREAST,1634,AGI-6780,4.507797,High
749709,HCC1954_BREAST,1635,Picolinici-acid,5.261644,High
749709,HCC1954_BREAST,1786,AZD4547,2.104033,Low
749709,HCC1954_BREAST,1799,Ibrutinib,2.094854,Low
749709,HCC1954_BREAST,1849,Sabutoclax,-1.565117,Low
749709,HCC1954_BREAST,1852,LY2109761,5.353721,High
749709,HCC1954_BREAST,1853,OF-1,0.868503,Low
749709,HCC1954_BREAST,1854,MN-64,3.540281,Low
749709,HCC1954_BREAST,1855,KRAS (G12C) Inhibitor-12,3.353516,Low
749709,HCC1954_BREAST,1862,MG-132,-1.130402,Low
749709,HCC1954_BREAST,1909,Venetoclax,1.971214,Low
749709,HCC1954_BREAST,1910,ABT737,2.078508,Low
749709,HCC1954_BREAST,1912,Afuresertib,1.62976,Low
749709,HCC1954_BREAST,1913,AGI-5198,3.830826,High
749709,HCC1954_BREAST,1915,AZD3759,2.010316,Low
749709,HCC1954_BREAST,1917,AZD6738,2.615441,Low
749709,HCC1954_BREAST,1918,AZD8186,3.178883,Low
749709,HCC1954_BREAST,1919,Osimertinib,1.138898,Low
749709,HCC1954_BREAST,1922,Cediranib,2.882259,Low
749709,HCC1954_BREAST,1924,Ipatasertib,2.404853,Low
749709,HCC1954_BREAST,1925,GDC0810,4.893041,High
749709,HCC1954_BREAST,1926,GNE-317,0.112805,Low
749709,HCC1954_BREAST,1927,GSK2578215A,5.046772,High
749709,HCC1954_BREAST,1928,I-BRD9,5.685651,High
749709,HCC1954_BREAST,1930,Telomerase Inhibitor IX,2.405139,Low
749709,HCC1954_BREAST,1931,MIRA-1,5.524208,High
749709,HCC1954_BREAST,1932,NVP-ADW742,3.505118,Low
749709,HCC1954_BREAST,1933,P22077,4.825926,High
749709,HCC1954_BREAST,1936,Savolitinib,1.689999,Low
749709,HCC1954_BREAST,1939,UMI-77,3.841984,High
749709,HCC1954_BREAST,1940,WIKI4,2.947551,Low
749709,HCC1954_BREAST,1941,Sepantronium bromide,-3.924872,Low
749709,HCC1954_BREAST,1997,WEHI-539,2.622682,Low
749709,HCC1954_BREAST,2040,Foretinib,1.858247,Low
749709,HCC1954_BREAST,2043,BIBR-1532,4.799562,High
749709,HCC1954_BREAST,2044,Pyridostatin,4.292972,High
749709,HCC1954_BREAST,2045,AMG-319,5.181413,High
749709,HCC1954_BREAST,2046,MK-8776,4.593851,High
749709,HCC1954_BREAST,2048,Vinorelbine,-4.083444,Low
749709,HCC1954_BREAST,2096,VX-11e,2.518527,Low
749709,HCC1954_BREAST,2106,Uprosertib,0.891571,Low
749709,HCC1954_BREAST,2107,LJI308,5.291701,High
749709,HCC1954_BREAST,2110,GSK591,4.069313,High
749709,HCC1954_BREAST,2111,VE821,5.013179,High
749709,HCC1954_BREAST,2169,AZD6482,2.78124,Low
749709,HCC1954_BREAST,2172,JQ1,5.262177,High
749709,HCC1954_BREAST,2173,PFI-1,5.320055,High
749709,HCC1954_BREAST,2177,SGC0946,2.004202,Low
749709,HCC1954_BREAST,2359,GSK2830371,4.994608,High
946359,BT474_BREAST,1003,Camptothecin,3.498183,Low
946359,BT474_BREAST,1004,Vinblastine,-2.144026,Low
946359,BT474_BREAST,1005,Cisplatin,7.017158,High
946359,BT474_BREAST,1006,Cytarabine,4.951318,High
946359,BT474_BREAST,1007,Docetaxel,-2.959311,Low
946359,BT474_BREAST,1008,Methotrexate,0.55412,Low
946359,BT474_BREAST,1010,Gefitinib,3.340828,Low
946359,BT474_BREAST,1011,Navitoclax,2.849546,Low
946359,BT474_BREAST,1012,Vorinostat,1.434882,Low
946359,BT474_BREAST,1013,Nilotinib,3.005058,Low
946359,BT474_BREAST,1014,Refametinib,4.322661,High
946359,BT474_BREAST,1016,Temsirolimus,0.298704,Low
946359,BT474_BREAST,1017,Olaparib,5.825418,High
946359,BT474_BREAST,1018,Veliparib,6.394405,High
946359,BT474_BREAST,1019,Bosutinib,4.766872,High
946359,BT474_BREAST,1020,Lenalidomide,6.457764,High
946359,BT474_BREAST,1021,Axitinib,3.682641,Low
946359,BT474_BREAST,1022,AZD7762,4.637587,High
946359,BT474_BREAST,1023,GW441756,4.104177,High
946359,BT474_BREAST,1024,Lestaurtinib,1.319498,Low
946359,BT474_BREAST,1025,SB216763,6.846008,High
946359,BT474_BREAST,1026,Tanespimycin,0.474075,Low
946359,BT474_BREAST,1029,Motesanib,6.650945,High
946359,BT474_BREAST,1030,KU-55933,6.228304,High
946359,BT474_BREAST,1032,Afatinib,-0.97457,Low
946359,BT474_BREAST,1033,Vismodegib,6.613649,High
946359,BT474_BREAST,1036,PLX-4720,5.996811,High
946359,BT474_BREAST,1038,NU7441,4.282517,High
946359,BT474_BREAST,1042,Doramapimod,6.538669,High
946359,BT474_BREAST,1043,JNK Inhibitor VIII,5.966433,High
946359,BT474_BREAST,1046,Wee1 Inhibitor,2.904422,Low
946359,BT474_BREAST,1047,Nutlin-3a (-),6.485015,High
946359,BT474_BREAST,1049,PD173074,5.625505,High
946359,BT474_BREAST,1050,ZM447439,4.180479,High
946359,BT474_BREAST,1051,Alisertib,5.37098,High
946359,BT474_BREAST,1053,MK-2206,2.096332,Low
946359,BT474_BREAST,1054,Palbociclib,5.622013,High
946359,BT474_BREAST,1057,Dactolisib,0.402486,Low
946359,BT474_BREAST,1058,Pictilisib,1.231268,Low
946359,BT474_BREAST,1059,AZD8055,1.024551,Low
946359,BT474_BREAST,1060,PD0325901,5.476287,High
946359,BT474_BREAST,1062,Selumetinib,4.660769,High
946359,BT474_BREAST,1067,CCT007093,5.806291,High
946359,BT474_BREAST,1068,Obatoclax Mesylate,1.496283,Low
946359,BT474_BREAST,1069,EHT-1864,3.393951,Low
946359,BT474_BREAST,1072,Avagacestat,5.95236,High
946359,BT474_BREAST,1073,5-Fluorouracil,7.654648,High
946359,BT474_BREAST,1079,Dasatinib,5.601392,High
946359,BT474_BREAST,1080,Paclitaxel,-2.106999,Low
946359,BT474_BREAST,1083,Crizotinib,4.848571,High
946359,BT474_BREAST,1085,Sorafenib,1.675571,Low
946359,BT474_BREAST,1086,BI-2536,2.445252,Low
946359,BT474_BREAST,1088,Irinotecan,6.495182,High
946359,BT474_BREAST,1089,Oxaliplatin,6.131818,High
946359,BT474_BREAST,1093,GSK1904529A,3.773965,High
946359,BT474_BREAST,1096,Tozasertib,4.988853,High
946359,BT474_BREAST,1129,PF-4708671,3.579198,Low
946359,BT474_BREAST,1131,PRIMA-1MET,2.381763,Low
946359,BT474_BREAST,1133,Serdemetan,5.364688,High
946359,BT474_BREAST,1168,Erlotinib,2.852079,Low
946359,BT474_BREAST,1175,Rucaparib,4.193093,High
946359,BT474_BREAST,1177,Niraparib,5.094934,High
946359,BT474_BREAST,1179,MK-1775,2.864657,Low
946359,BT474_BREAST,1180,Dinaciclib,-0.563964,Low
946359,BT474_BREAST,1190,Gemcitabine,6.137809,High
946359,BT474_BREAST,1191,Bortezomib,-2.512043,Low
946359,BT474_BREAST,1192,GSK269962A,2.504646,Low
946359,BT474_BREAST,1199,Tamoxifen,4.611624,High
946359,BT474_BREAST,1200,Fulvestrant,3.122189,Low
946359,BT474_BREAST,1237,EPZ004777,5.712267,High
946359,BT474_BREAST,1239,YK-4-279,3.603356,Low
946359,BT474_BREAST,1249,BMS-345541,4.221714,High
946359,BT474_BREAST,1250,AZ960,1.147237,Low
946359,BT474_BREAST,1372,Trametinib,3.99445,High
946359,BT474_BREAST,1373,Dabrafenib,6.135615,High
946359,BT474_BREAST,1375,Temozolomide,8.303374,High
946359,BT474_BREAST,1378,Bleomycin (50 uM),8.421593,High
946359,BT474_BREAST,1494,SN-38,-0.472996,Low
946359,BT474_BREAST,1507,Ruxolitinib,6.191522,High
946359,BT474_BREAST,1510,Linsitinib,5.365037,High
946359,BT474_BREAST,1511,Epirubicin,1.193385,Low
946359,BT474_BREAST,1512,Cyclophosphamide,6.545886,High
946359,BT474_BREAST,1529,Pevonedistat,4.023614,High
946359,BT474_BREAST,1549,Sapitinib,0.880982,Low
946359,BT474_BREAST,1553,Uprosertib,1.944581,Low
946359,BT474_BREAST,1557,LCL161,4.866383,High
946359,BT474_BREAST,1558,Lapatinib,0.108143,Low
946359,BT474_BREAST,1560,Alpelisib,1.738404,Low
946359,BT474_BREAST,1561,Taselisib,0.876955,Low
946359,BT474_BREAST,1563,EPZ5676,5.484973,High
946359,BT474_BREAST,1564,SCH772984,4.624742,High
946359,BT474_BREAST,1576,IWP-2,3.140943,Low
946359,BT474_BREAST,1578,Leflunomide,5.760473,High
946359,BT474_BREAST,1593,Entinostat,1.023331,Low
946359,BT474_BREAST,1598,LGK974,3.356397,Low
946359,BT474_BREAST,1613,VE-822,6.147788,High
946359,BT474_BREAST,1614,WZ4003,5.526738,High
946359,BT474_BREAST,1615,CZC24832,6.637872,High
946359,BT474_BREAST,1617,AZD5582,2.259569,Low
946359,BT474_BREAST,1618,GSK2606414,3.896503,High
946359,BT474_BREAST,1620,PFI3,6.701574,High
946359,BT474_BREAST,1621,PCI-34051,6.268959,High
946359,BT474_BREAST,1622,Wnt-C59,4.441745,High
946359,BT474_BREAST,1624,I-BET-762,3.848771,High
946359,BT474_BREAST,1626,OTX015,3.383238,Low
946359,BT474_BREAST,1627,GSK343,4.274379,High
946359,BT474_BREAST,1629,ML323,3.995819,High
946359,BT474_BREAST,1630,Entospletinib,5.21164,High
946359,BT474_BREAST,1631,PRT062607,5.98682,High
946359,BT474_BREAST,1632,Ribociclib,4.432665,High
946359,BT474_BREAST,1634,AGI-6780,4.384831,High
946359,BT474_BREAST,1635,Picolinici-acid,5.93727,High
946359,BT474_BREAST,1786,AZD4547,2.335112,Low
946359,BT474_BREAST,1799,Ibrutinib,1.228884,Low
946359,BT474_BREAST,1849,Sabutoclax,1.22915,Low
946359,BT474_BREAST,1852,LY2109761,6.9799,High
946359,BT474_BREAST,1853,OF-1,4.064947,High
946359,BT474_BREAST,1854,MN-64,3.711558,Low
946359,BT474_BREAST,1855,KRAS (G12C) Inhibitor-12,5.64656,High
946359,BT474_BREAST,1862,MG-132,1.061642,Low
946359,BT474_BREAST,1909,Venetoclax,3.945175,High
946359,BT474_BREAST,1910,ABT737,4.391344,High
946359,BT474_BREAST,1912,Afuresertib,2.055956,Low
946359,BT474_BREAST,1913,AGI-5198,6.075368,High
946359,BT474_BREAST,1915,AZD3759,4.601351,High
946359,BT474_BREAST,1917,AZD6738,4.927264,High
946359,BT474_BREAST,1918,AZD8186,3.541174,Low
946359,BT474_BREAST,1919,Osimertinib,-0.160953,Low
946359,BT474_BREAST,1922,Cediranib,3.301875,Low
946359,BT474_BREAST,1924,Ipatasertib,2.770068,Low
946359,BT474_BREAST,1925,GDC0810,5.536172,High
946359,BT474_BREAST,1926,GNE-317,1.861416,Low
946359,BT474_BREAST,1927,GSK2578215A,6.549396,High
946359,BT474_BREAST,1928,I-BRD9,5.493575,High
946359,BT474_BREAST,1930,Telomerase Inhibitor IX,2.770951,Low
946359,BT474_BREAST,1931,MIRA-1,6.819092,High
