COSMIC_ID,CCLE_Name,DRUG_ID,DRUG_NAME,LN_IC50
925338,MDAMB157_BREAST,1060,PD0325901,3.206754
925338,MDAMB157_BREAST,1062,Selumetinib,4.855354
925338,MDAMB157_BREAST,1068,Obatoclax Mesylate,-0.087531
925338,MDAMB157_BREAST,1072,Avagacestat,3.806596
925338,MDAMB157_BREAST,1073,5-Fluorouracil,3.488838
925338,MDAMB157_BREAST,1079,Dasatinib,3.619962
925338,MDAMB157_BREAST,1080,Paclitaxel,-2.05196
925338,MDAMB157_BREAST,1083,Crizotinib,3.861388
925338,MDAMB157_BREAST,1085,Sorafenib,2.637598
925338,MDAMB157_BREAST,1086,BI-2536,0.869423
925338,MDAMB157_BREAST,1088,Irinotecan,4.333723
925338,MDAMB157_BREAST,1089,Oxaliplatin,5.991472
925338,MDAMB157_BREAST,1096,Tozasertib,4.17702
925338,MDAMB157_BREAST,1131,PRIMA-1MET,5.167063
925338,MDAMB157_BREAST,1133,Serdemetan,4.903616
925338,MDAMB157_BREAST,1168,Erlotinib,3.425414
925338,MDAMB157_BREAST,1175,Rucaparib,4.158929
925338,MDAMB157_BREAST,1177,Niraparib,4.74965
925338,MDAMB157_BREAST,1179,MK-1775,0.760373
925338,MDAMB157_BREAST,1180,Dinaciclib,-3.723464
925338,MDAMB157_BREAST,1190,Gemcitabine,-1.319572
925338,MDAMB157_BREAST,1191,Bortezomib,-5.46093
925338,MDAMB157_BREAST,1199,Tamoxifen,4.504233
925338,MDAMB157_BREAST,1200,Fulvestrant,2.590233
925338,MDAMB157_BREAST,1248,Daporinad,-4.599352
925338,MDAMB157_BREAST,1372,Trametinib,2.298108
925338,MDAMB157_BREAST,1373,Dabrafenib,6.55674
925338,MDAMB157_BREAST,1375,Temozolomide,7.21208
925338,MDAMB157_BREAST,1378,Bleomycin (50 uM),5.351646
925338,MDAMB157_BREAST,1494,SN-38,-1.820222
925338,MDAMB157_BREAST,1507,Ruxolitinib,5.457672
925338,MDAMB157_BREAST,1510,Linsitinib,4.409375
925338,MDAMB157_BREAST,1511,Epirubicin,-0.357197
925338,MDAMB157_BREAST,1512,Cyclophosphamide,4.675444
925338,MDAMB157_BREAST,1529,Pevonedistat,-0.863055
925338,MDAMB157_BREAST,1549,Sapitinib,3.385317
925338,MDAMB157_BREAST,1553,Uprosertib,4.216905
925338,MDAMB157_BREAST,1557,LCL161,5.052003
925338,MDAMB157_BREAST,1558,Lapatinib,4.026822
925338,MDAMB157_BREAST,1560,Alpelisib,4.299744
925338,MDAMB157_BREAST,1561,Taselisib,3.829321
925338,MDAMB157_BREAST,1563,EPZ5676,6.031055
925338,MDAMB157_BREAST,1578,Leflunomide,4.428937
925338,MDAMB157_BREAST,1593,Entinostat,2.855751
925338,MDAMB157_BREAST,1598,LGK974,3.117654
925338,MDAMB157_BREAST,1613,VE-822,1.678751
925338,MDAMB157_BREAST,1624,I-BET-762,3.4504
925338,MDAMB157_BREAST,1626,OTX015,2.726705
925338,MDAMB157_BREAST,1630,Entospletinib,4.872039
925338,MDAMB157_BREAST,1631,PRT062607,5.267768
925338,MDAMB157_BREAST,1632,Ribociclib,4.606189
925338,MDAMB157_BREAST,1635,Picolinici-acid,5.355801
925338,MDAMB157_BREAST,1786,AZD4547,2.48857
925338,MDAMB157_BREAST,1799,Ibrutinib,5.657076
925338,MDAMB157_BREAST,1909,Venetoclax,3.127626
925338,MDAMB157_BREAST,1912,Afuresertib,3.108023
925338,MDAMB157_BREAST,1915,AZD3759,3.328131
925338,MDAMB157_BREAST,1917,AZD6738,0.154686
925338,MDAMB157_BREAST,1918,AZD8186,4.760299
925338,MDAMB157_BREAST,1919,Osimertinib,2.998234
925338,MDAMB157_BREAST,1922,Cediranib,3.230191
925338,MDAMB157_BREAST,1924,Ipatasertib,4.505152
925338,MDAMB157_BREAST,1925,GDC0810,4.343805
925338,MDAMB157_BREAST,1936,Savolitinib,3.413501
925338,MDAMB157_BREAST,1941,Sepantronium bromide,-3.507387
925338,MDAMB157_BREAST,2040,Foretinib,1.24849
925338,MDAMB157_BREAST,2045,AMG-319,4.809977
925338,MDAMB157_BREAST,2046,MK-8776,0.988851
925338,MDAMB157_BREAST,2048,Vinorelbine,-1.427938
925338,MDAMB157_BREAST,2106,Uprosertib,4.334959
925338,MDAMB157_BREAST,2169,AZD6482,5.466728
749716,HCC2218_BREAST,1003,Camptothecin,1.057382
749716,HCC2218_BREAST,1005,Cisplatin,4.301481
749716,HCC2218_BREAST,1007,Docetaxel,-3.141216
749716,HCC2218_BREAST,1008,Methotrexate,2.890232
749716,HCC2218_BREAST,1009,Tretinoin,3.453367
749716,HCC2218_BREAST,1010,Gefitinib,3.288063
749716,HCC2218_BREAST,1011,Navitoclax,4.097983
749716,HCC2218_BREAST,1012,Vorinostat,1.707899
749716,HCC2218_BREAST,1013,Nilotinib,5.347244
749716,HCC2218_BREAST,1014,Refametinib,4.42983
749716,HCC2218_BREAST,1016,Temsirolimus,2.813035
749716,HCC2218_BREAST,1017,Olaparib,4.261175
749716,HCC2218_BREAST,1018,Veliparib,5.199591
749716,HCC2218_BREAST,1019,Bosutinib,1.273296
749716,HCC2218_BREAST,1020,Lenalidomide,2.95418
749716,HCC2218_BREAST,1021,Axitinib,2.113821
749716,HCC2218_BREAST,1022,AZD7762,1.727627
749716,HCC2218_BREAST,1024,Lestaurtinib,1.768329
749716,HCC2218_BREAST,1026,Tanespimycin,-0.596778
749716,HCC2218_BREAST,1029,Motesanib,5.168532
749716,HCC2218_BREAST,1031,Elesclomol,-2.639106
749716,HCC2218_BREAST,1032,Afatinib,-3.584359
749716,HCC2218_BREAST,1033,Vismodegib,3.978855
749716,HCC2218_BREAST,1042,Doramapimod,3.702537
749716,HCC2218_BREAST,1051,Alisertib,3.944864
749716,HCC2218_BREAST,1053,MK-2206,3.34685
749716,HCC2218_BREAST,1054,Palbociclib,2.026746
749716,HCC2218_BREAST,1057,Dactolisib,1.244775
749716,HCC2218_BREAST,1058,Pictilisib,2.17096
749716,HCC2218_BREAST,1059,AZD8055,0.851528
749716,HCC2218_BREAST,1060,PD0325901,3.689408
749716,HCC2218_BREAST,1062,Selumetinib,3.096178
749716,HCC2218_BREAST,1072,Avagacestat,3.679956
749716,HCC2218_BREAST,1073,5-Fluorouracil,5.746732
749716,HCC2218_BREAST,1079,Dasatinib,2.901959
749716,HCC2218_BREAST,1080,Paclitaxel,-1.839323
749716,HCC2218_BREAST,1083,Crizotinib,4.525638
749716,HCC2218_BREAST,1085,Sorafenib,0.872658
749716,HCC2218_BREAST,1086,BI-2536,2.562245
749716,HCC2218_BREAST,1088,Irinotecan,4.474534
749716,HCC2218_BREAST,1089,Oxaliplatin,4.446229
749716,HCC2218_BREAST,1096,Tozasertib,3.492793
749716,HCC2218_BREAST,1131,PRIMA-1MET,6.13651
749716,HCC2218_BREAST,1133,Serdemetan,3.067015
749716,HCC2218_BREAST,1168,Erlotinib,2.712136
749716,HCC2218_BREAST,1175,Rucaparib,4.323356
749716,HCC2218_BREAST,1177,Niraparib,3.994216
749716,HCC2218_BREAST,1179,MK-1775,2.993254
749716,HCC2218_BREAST,1180,Dinaciclib,-4.574589
749716,HCC2218_BREAST,1190,Gemcitabine,4.161505
749716,HCC2218_BREAST,1191,Bortezomib,-3.786338
749716,HCC2218_BREAST,1199,Tamoxifen,4.450295
749716,HCC2218_BREAST,1200,Fulvestrant,2.200092
749716,HCC2218_BREAST,1248,Daporinad,-1.683716
749716,HCC2218_BREAST,1372,Trametinib,1.552342
749716,HCC2218_BREAST,1373,Dabrafenib,3.566865
749716,HCC2218_BREAST,1375,Temozolomide,4.936257
749716,HCC2218_BREAST,1494,SN-38,-1.527506
749716,HCC2218_BREAST,1502,Bicalutamide,3.717855
749716,HCC2218_BREAST,1507,Ruxolitinib,3.635304
749716,HCC2218_BREAST,1510,Linsitinib,3.868329
749716,HCC2218_BREAST,1511,Epirubicin,0.139337
749716,HCC2218_BREAST,1512,Cyclophosphamide,4.211861
749716,HCC2218_BREAST,1529,Pevonedistat,2.328321
749716,HCC2218_BREAST,1549,Sapitinib,1.045633
749716,HCC2218_BREAST,1553,Uprosertib,2.9051
749716,HCC2218_BREAST,1557,LCL161,5.05845
749716,HCC2218_BREAST,1558,Lapatinib,-0.981294
749716,HCC2218_BREAST,1560,Alpelisib,3.315268
749716,HCC2218_BREAST,1561,Taselisib,2.472949
749716,HCC2218_BREAST,1563,EPZ5676,5.197135
749716,HCC2218_BREAST,1578,Leflunomide,5.700907
749716,HCC2218_BREAST,1593,Entinostat,1.429343
749716,HCC2218_BREAST,1598,LGK974,2.775457
749716,HCC2218_BREAST,1613,VE-822,4.50597
749716,HCC2218_BREAST,1624,I-BET-762,4.008721
749716,HCC2218_BREAST,1626,OTX015,3.672895
749716,HCC2218_BREAST,1630,Entospletinib,4.520021
749716,HCC2218_BREAST,1631,PRT062607,4.729447
749716,HCC2218_BREAST,1632,Ribociclib,3.182599
749716,HCC2218_BREAST,1786,AZD4547,4.114449
749716,HCC2218_BREAST,1799,Ibrutinib,-1.84583
749716,HCC2218_BREAST,1909,Venetoclax,3.227945
749716,HCC2218_BREAST,1912,Afuresertib,3.42938
749716,HCC2218_BREAST,1915,AZD3759,2.55623
749716,HCC2218_BREAST,1917,AZD6738,2.15972
749716,HCC2218_BREAST,1918,AZD8186,3.640655
749716,HCC2218_BREAST,1919,Osimertinib,-2.018225
749716,HCC2218_BREAST,1922,Cediranib,5.199446
749716,HCC2218_BREAST,1924,Ipatasertib,3.635881
749716,HCC2218_BREAST,1925,GDC0810,5.191738
749716,HCC2218_BREAST,1936,Savolitinib,2.877612
749716,HCC2218_BREAST,1941,Sepantronium bromide,-5.689006
749716,HCC2218_BREAST,2040,Foretinib,4.394545
749716,HCC2218_BREAST,2045,AMG-319,4.795336
749716,HCC2218_BREAST,2046,MK-8776,-1.492619
749716,HCC2218_BREAST,2048,Vinorelbine,-3.448347
749716,HCC2218_BREAST,2169,AZD6482,5.707882
907045,HCC1419_BREAST,1003,Camptothecin,1.128465
907045,HCC1419_BREAST,1004,Vinblastine,-0.816498
907045,HCC1419_BREAST,1005,Cisplatin,4.3547
907045,HCC1419_BREAST,1006,Cytarabine,3.718511
907045,HCC1419_BREAST,1007,Docetaxel,-0.615229
907045,HCC1419_BREAST,1010,Gefitinib,2.394599
907045,HCC1419_BREAST,1011,Navitoclax,2.054145
907045,HCC1419_BREAST,1012,Vorinostat,1.798786
907045,HCC1419_BREAST,1013,Nilotinib,1.61007
907045,HCC1419_BREAST,1014,Refametinib,4.27444
907045,HCC1419_BREAST,1016,Temsirolimus,1.558257
907045,HCC1419_BREAST,1017,Olaparib,4.666255
907045,HCC1419_BREAST,1018,Veliparib,5.107821
907045,HCC1419_BREAST,1019,Bosutinib,2.627972
907045,HCC1419_BREAST,1020,Lenalidomide,5.36731
907045,HCC1419_BREAST,1021,Axitinib,3.472816
907045,HCC1419_BREAST,1022,AZD7762,5.019113
907045,HCC1419_BREAST,1024,Lestaurtinib,1.244289
907045,HCC1419_BREAST,1026,Tanespimycin,-1.133119
907045,HCC1419_BREAST,1029,Motesanib,5.164551
907045,HCC1419_BREAST,1033,Vismodegib,4.781935
907045,HCC1419_BREAST,1042,Doramapimod,2.545375
907045,HCC1419_BREAST,1051,Alisertib,5.197853
907045,HCC1419_BREAST,1053,MK-2206,2.517403
907045,HCC1419_BREAST,1054,Palbociclib,3.834072
907045,HCC1419_BREAST,1057,Dactolisib,-0.320088
907045,HCC1419_BREAST,1058,Pictilisib,1.9322
907045,HCC1419_BREAST,1059,AZD8055,0.417845
907045,HCC1419_BREAST,1060,PD0325901,3.666876
907045,HCC1419_BREAST,1062,Selumetinib,4.868823
907045,HCC1419_BREAST,1068,Obatoclax Mesylate,2.759883
907045,HCC1419_BREAST,1072,Avagacestat,3.457858
907045,HCC1419_BREAST,1073,5-Fluorouracil,6.446128
907045,HCC1419_BREAST,1079,Dasatinib,4.002979
907045,HCC1419_BREAST,1080,Paclitaxel,1.296532
907045,HCC1419_BREAST,1083,Crizotinib,5.204869
907045,HCC1419_BREAST,1085,Sorafenib,1.96849
907045,HCC1419_BREAST,1086,BI-2536,3.848094
907045,HCC1419_BREAST,1088,Irinotecan,4.086671
907045,HCC1419_BREAST,1089,Oxaliplatin,4.91275
907045,HCC1419_BREAST,1096,Tozasertib,5.298411
907045,HCC1419_BREAST,1131,PRIMA-1MET,6.639828
907045,HCC1419_BREAST,1133,Serdemetan,3.494462
907045,HCC1419_BREAST,1168,Erlotinib,2.395836
907045,HCC1419_BREAST,1175,Rucaparib,3.699186
907045,HCC1419_BREAST,1177,Niraparib,5.517701
907045,HCC1419_BREAST,1179,MK-1775,3.219636
907045,HCC1419_BREAST,1180,Dinaciclib,0.222006
907045,HCC1419_BREAST,1190,Gemcitabine,4.771844
907045,HCC1419_BREAST,1191,Bortezomib,-4.313851
907045,HCC1419_BREAST,1199,Tamoxifen,3.338995
907045,HCC1419_BREAST,1200,Fulvestrant,3.14414
907045,HCC1419_BREAST,1372,Trametinib,2.15925
907045,HCC1419_BREAST,1373,Dabrafenib,5.824563
907045,HCC1419_BREAST,1375,Temozolomide,7.150524
907045,HCC1419_BREAST,1378,Bleomycin (50 uM),6.006721
907045,HCC1419_BREAST,1494,SN-38,-1.492993
907045,HCC1419_BREAST,1507,Ruxolitinib,4.692562
907045,HCC1419_BREAST,1510,Linsitinib,4.125944
907045,HCC1419_BREAST,1511,Epirubicin,1.016255
907045,HCC1419_BREAST,1512,Cyclophosphamide,3.547247
907045,HCC1419_BREAST,1529,Pevonedistat,2.141544
907045,HCC1419_BREAST,1549,Sapitinib,1.648094
907045,HCC1419_BREAST,1553,Uprosertib,2.129391
907045,HCC1419_BREAST,1557,LCL161,5.541215
907045,HCC1419_BREAST,1558,Lapatinib,1.239531
907045,HCC1419_BREAST,1560,Alpelisib,4.200977
907045,HCC1419_BREAST,1561,Taselisib,3.232572
907045,HCC1419_BREAST,1563,EPZ5676,5.640325
907045,HCC1419_BREAST,1578,Leflunomide,5.483257
907045,HCC1419_BREAST,1593,Entinostat,2.778022
907045,HCC1419_BREAST,1598,LGK974,3.487175
907045,HCC1419_BREAST,1613,VE-822,3.666701
907045,HCC1419_BREAST,1624,I-BET-762,4.402266
907045,HCC1419_BREAST,1626,OTX015,5.016988
907045,HCC1419_BREAST,1630,Entospletinib,4.623955
907045,HCC1419_BREAST,1631,PRT062607,3.936308
907045,HCC1419_BREAST,1632,Ribociclib,3.73538
907045,HCC1419_BREAST,1635,Picolinici-acid,4.596089
907045,HCC1419_BREAST,1786,AZD4547,0.954318
907045,HCC1419_BREAST,1909,Venetoclax,2.878985
907045,HCC1419_BREAST,1912,Afuresertib,2.585269
907045,HCC1419_BREAST,1915,AZD3759,2.518157
907045,HCC1419_BREAST,1917,AZD6738,3.759538
907045,HCC1419_BREAST,1918,AZD8186,3.72929
907045,HCC1419_BREAST,1919,Osimertinib,-0.103191
907045,HCC1419_BREAST,1922,Cediranib,4.14748
907045,HCC1419_BREAST,1924,Ipatasertib,1.610366
907045,HCC1419_BREAST,1925,GDC0810,3.38907
907045,HCC1419_BREAST,1936,Savolitinib,2.181507
907045,HCC1419_BREAST,1941,Sepantronium bromide,-1.057102
907045,HCC1419_BREAST,2040,Foretinib,4.535382
907045,HCC1419_BREAST,2045,AMG-319,5.178422
907045,HCC1419_BREAST,2046,MK-8776,3.100346
907045,HCC1419_BREAST,2048,Vinorelbine,0.931576
907045,HCC1419_BREAST,2106,Uprosertib,3.191786
907045,HCC1419_BREAST,2169,AZD6482,4.322591
924106,CAL148_BREAST,1003,Camptothecin,-4.452581
924106,CAL148_BREAST,1004,Vinblastine,-5.570126
924106,CAL148_BREAST,1005,Cisplatin,1.280018
924106,CAL148_BREAST,1006,Cytarabine,-1.790931
924106,CAL148_BREAST,1007,Docetaxel,-5.784735
924106,CAL148_BREAST,1008,Methotrexate,1.449456
924106,CAL148_BREAST,1010,Gefitinib,3.341063
924106,CAL148_BREAST,1011,Navitoclax,0.23496
924106,CAL148_BREAST,1012,Vorinostat,0.296656
924106,CAL148_BREAST,1013,Nilotinib,3.320244
924106,CAL148_BREAST,1014,Refametinib,4.61314
924106,CAL148_BREAST,1017,Olaparib,3.390674
924106,CAL148_BREAST,1018,Veliparib,5.157225
924106,CAL148_BREAST,1019,Bosutinib,2.645655
924106,CAL148_BREAST,1020,Lenalidomide,3.289105
924106,CAL148_BREAST,1021,Axitinib,1.888052
924106,CAL148_BREAST,1022,AZD7762,0.490869
924106,CAL148_BREAST,1024,Lestaurtinib,0.044289
924106,CAL148_BREAST,1026,Tanespimycin,-1.764913
924106,CAL148_BREAST,1029,Motesanib,5.281312
924106,CAL148_BREAST,1032,Afatinib,1.597408
924106,CAL148_BREAST,1033,Vismodegib,4.995632
924106,CAL148_BREAST,1042,Doramapimod,4.129423
924106,CAL148_BREAST,1051,Alisertib,1.483453
924106,CAL148_BREAST,1053,MK-2206,-0.411624
924106,CAL148_BREAST,1054,Palbociclib,3.654231
924106,CAL148_BREAST,1057,Dactolisib,-2.863947
924106,CAL148_BREAST,1058,Pictilisib,-0.256801
924106,CAL148_BREAST,1059,AZD8055,-2.051496
924106,CAL148_BREAST,1060,PD0325901,3.124033
924106,CAL148_BREAST,1062,Selumetinib,3.88369
924106,CAL148_BREAST,1068,Obatoclax Mesylate,0.463565
924106,CAL148_BREAST,1072,Avagacestat,5.453769
924106,CAL148_BREAST,1073,5-Fluorouracil,2.459634
924106,CAL148_BREAST,1079,Dasatinib,2.370161
924106,CAL148_BREAST,1080,Paclitaxel,-4.432384
924106,CAL148_BREAST,1083,Crizotinib,1.841594
924106,CAL148_BREAST,1085,Sorafenib,1.59425
924106,CAL148_BREAST,1088,Irinotecan,-0.585873
924106,CAL148_BREAST,1089,Oxaliplatin,-0.204512
924106,CAL148_BREAST,1096,Tozasertib,1.137294
924106,CAL148_BREAST,1133,Serdemetan,1.970432
924106,CAL148_BREAST,1168,Erlotinib,2.545757
924106,CAL148_BREAST,1175,Rucaparib,3.19543
924106,CAL148_BREAST,1179,MK-1775,-0.109546
924106,CAL148_BREAST,1190,Gemcitabine,-2.422355
924106,CAL148_BREAST,1191,Bortezomib,-3.198627
924106,CAL148_BREAST,1199,Tamoxifen,4.365902
924106,CAL148_BREAST,1200,Fulvestrant,2.630687
924106,CAL148_BREAST,1248,Daporinad,0.587062
924106,CAL148_BREAST,1372,Trametinib,2.20135
924106,CAL148_BREAST,1373,Dabrafenib,5.640136
924106,CAL148_BREAST,1375,Temozolomide,6.953043
924106,CAL148_BREAST,1378,Bleomycin (50 uM),1.243947
924106,CAL148_BREAST,1494,SN-38,-7.568085
924106,CAL148_BREAST,1510,Linsitinib,5.383892
924106,CAL148_BREAST,1511,Epirubicin,-3.049316
924106,CAL148_BREAST,1512,Cyclophosphamide,4.789186
924106,CAL148_BREAST,1529,Pevonedistat,4.906702
924106,CAL148_BREAST,1549,Sapitinib,4.487808
924106,CAL148_BREAST,1553,Uprosertib,-2.15615
924106,CAL148_BREAST,1558,Lapatinib,4.352489
924106,CAL148_BREAST,1560,Alpelisib,1.017816
924106,CAL148_BREAST,1561,Taselisib,-1.704101
924106,CAL148_BREAST,1563,EPZ5676,5.29431
924106,CAL148_BREAST,1593,Entinostat,-0.959766
924106,CAL148_BREAST,1598,LGK974,5.078076
924106,CAL148_BREAST,1632,Ribociclib,4.488408
924106,CAL148_BREAST,1786,AZD4547,2.999053
924106,CAL148_BREAST,1909,Venetoclax,2.836606
924106,CAL148_BREAST,1912,Afuresertib,-2.390961
924106,CAL148_BREAST,1915,AZD3759,2.754708
924106,CAL148_BREAST,1917,AZD6738,0.594079
924106,CAL148_BREAST,1918,AZD8186,2.146916
924106,CAL148_BREAST,1919,Osimertinib,0.73633
924106,CAL148_BREAST,1922,Cediranib,1.59067
924106,CAL148_BREAST,1924,Ipatasertib,-1.399605
924106,CAL148_BREAST,1925,GDC0810,4.305874
924106,CAL148_BREAST,1936,Savolitinib,2.993961
924106,CAL148_BREAST,1941,Sepantronium bromide,-4.170645
924106,CAL148_BREAST,2040,Foretinib,0.055929
924106,CAL148_BREAST,2045,AMG-319,5.18504
924106,CAL148_BREAST,2046,MK-8776,3.442436
924106,CAL148_BREAST,2048,Vinorelbine,-4.565094
924106,CAL148_BREAST,2106,Uprosertib,-2.434579
924106,CAL148_BREAST,2169,AZD6482,0.8088
749709,HCC1954_BREAST,1003,Camptothecin,0.317741
749709,HCC1954_BREAST,1004,Vinblastine,-3.053046
749709,HCC1954_BREAST,1005,Cisplatin,5.058439
749709,HCC1954_BREAST,1006,Cytarabine,4.067441
749709,HCC1954_BREAST,1007,Docetaxel,-4.052087
749709,HCC1954_BREAST,1008,Methotrexate,-2.157521
749709,HCC1954_BREAST,1010,Gefitinib,3.474826
749709,HCC1954_BREAST,1011,Navitoclax,3.653723
749709,HCC1954_BREAST,1012,Vorinostat,3.086371
749709,HCC1954_BREAST,1013,Nilotinib,3.083048
749709,HCC1954_BREAST,1014,Refametinib,2.682754
749709,HCC1954_BREAST,1016,Temsirolimus,1.78794
749709,HCC1954_BREAST,1017,Olaparib,4.017502
749709,HCC1954_BREAST,1018,Veliparib,4.998414
749709,HCC1954_BREAST,1019,Bosutinib,3.751641
749709,HCC1954_BREAST,1020,Lenalidomide,5.353646
749709,HCC1954_BREAST,1021,Axitinib,3.340908
749709,HCC1954_BREAST,1022,AZD7762,-0.406419
749709,HCC1954_BREAST,1024,Lestaurtinib,3.675039
749709,HCC1954_BREAST,1026,Tanespimycin,-0.256463
749709,HCC1954_BREAST,1029,Motesanib,5.367959
749709,HCC1954_BREAST,1032,Afatinib,1.898932
749709,HCC1954_BREAST,1033,Vismodegib,5.207742
749709,HCC1954_BREAST,1042,Doramapimod,4.739688
749709,HCC1954_BREAST,1051,Alisertib,4.215172
749709,HCC1954_BREAST,1053,MK-2206,2.197108
749709,HCC1954_BREAST,1054,Palbociclib,5.06404
749709,HCC1954_BREAST,1057,Dactolisib,-0.545922
749709,HCC1954_BREAST,1058,Pictilisib,0.82092
749709,HCC1954_BREAST,1059,AZD8055,-0.269998
749709,HCC1954_BREAST,1060,PD0325901,2.146865
749709,HCC1954_BREAST,1062,Selumetinib,3.447827
749709,HCC1954_BREAST,1068,Obatoclax Mesylate,2.236919
749709,HCC1954_BREAST,1072,Avagacestat,4.034736
749709,HCC1954_BREAST,1073,5-Fluorouracil,5.369619
749709,HCC1954_BREAST,1079,Dasatinib,3.136736
749709,HCC1954_BREAST,1080,Paclitaxel,-3.171179
749709,HCC1954_BREAST,1083,Crizotinib,3.624057
749709,HCC1954_BREAST,1085,Sorafenib,2.393563
749709,HCC1954_BREAST,1086,BI-2536,2.621919
749709,HCC1954_BREAST,1088,Irinotecan,5.374889
749709,HCC1954_BREAST,1089,Oxaliplatin,5.773363
749709,HCC1954_BREAST,1096,Tozasertib,4.155691
749709,HCC1954_BREAST,1131,PRIMA-1MET,6.462639
749709,HCC1954_BREAST,1133,Serdemetan,3.996208
749709,HCC1954_BREAST,1168,Erlotinib,2.407354
749709,HCC1954_BREAST,1175,Rucaparib,3.802037
749709,HCC1954_BREAST,1177,Niraparib,5.330354
749709,HCC1954_BREAST,1179,MK-1775,1.618196
749709,HCC1954_BREAST,1180,Dinaciclib,-4.378396
749709,HCC1954_BREAST,1190,Gemcitabine,5.125255
749709,HCC1954_BREAST,1191,Bortezomib,-5.489881
749709,HCC1954_BREAST,1199,Tamoxifen,3.436906
749709,HCC1954_BREAST,1200,Fulvestrant,2.822137
749709,HCC1954_BREAST,1372,Trametinib,0.952198
749709,HCC1954_BREAST,1373,Dabrafenib,6.072165
749709,HCC1954_BREAST,1375,Temozolomide,7.198427
749709,HCC1954_BREAST,1378,Bleomycin (50 uM),4.401206
749709,HCC1954_BREAST,1494,SN-38,-1.81669
749709,HCC1954_BREAST,1507,Ruxolitinib,4.827321
749709,HCC1954_BREAST,1510,Linsitinib,4.552726
749709,HCC1954_BREAST,1511,Epirubicin,1.032167
749709,HCC1954_BREAST,1512,Cyclophosphamide,5.210951
749709,HCC1954_BREAST,1529,Pevonedistat,-2.105947
749709,HCC1954_BREAST,1549,Sapitinib,2.5282
749709,HCC1954_BREAST,1553,Uprosertib,2.301814
749709,HCC1954_BREAST,1557,LCL161,5.331386
749709,HCC1954_BREAST,1558,Lapatinib,1.747652
749709,HCC1954_BREAST,1560,Alpelisib,1.479471
749709,HCC1954_BREAST,1561,Taselisib,-1.266504
749709,HCC1954_BREAST,1563,EPZ5676,5.846183
749709,HCC1954_BREAST,1578,Leflunomide,5.013103
749709,HCC1954_BREAST,1593,Entinostat,1.993885
749709,HCC1954_BREAST,1598,LGK974,2.656543
749709,HCC1954_BREAST,1613,VE-822,4.214165
749709,HCC1954_BREAST,1624,I-BET-762,3.998124
749709,HCC1954_BREAST,1626,OTX015,5.367581
749709,HCC1954_BREAST,1630,Entospletinib,3.142252
749709,HCC1954_BREAST,1631,PRT062607,5.088995
749709,HCC1954_BREAST,1632,Ribociclib,4.409097
749709,HCC1954_BREAST,1635,Picolinici-acid,5.261644
749709,HCC1954_BREAST,1786,AZD4547,2.104033
749709,HCC1954_BREAST,1799,Ibrutinib,2.094854
749709,HCC1954_BREAST,1909,Venetoclax,1.971214
749709,HCC1954_BREAST,1912,Afuresertib,1.62976
749709,HCC1954_BREAST,1915,AZD3759,2.010316
749709,HCC1954_BREAST,1917,AZD6738,2.615441
749709,HCC1954_BREAST,1918,AZD8186,3.178883
749709,HCC1954_BREAST,1919,Osimertinib,1.138898
749709,HCC1954_BREAST,1922,Cediranib,2.882259
749709,HCC1954_BREAST,1924,Ipatasertib,2.404853
749709,HCC1954_BREAST,1925,GDC0810,4.893041
749709,HCC1954_BREAST,1936,Savolitinib,1.689999
749709,HCC1954_BREAST,1941,Sepantronium bromide,-3.924872
749709,HCC1954_BREAST,2040,Foretinib,1.858247
749709,HCC1954_BREAST,2045,AMG-319,5.181413
749709,HCC1954_BREAST,2046,MK-8776,4.593851
749709,HCC1954_BREAST,2048,Vinorelbine,-4.083444
749709,HCC1954_BREAST,2106,Uprosertib,0.891571
749709,HCC1954_BREAST,2169,AZD6482,2.78124
946359,BT474_BREAST,1003,Camptothecin,3.498183
946359,BT474_BREAST,1004,Vinblastine,-2.144026
946359,BT474_BREAST,1005,Cisplatin,7.017158
946359,BT474_BREAST,1006,Cytarabine,4.951318
946359,BT474_BREAST,1007,Docetaxel,-2.959311
946359,BT474_BREAST,1008,Methotrexate,0.55412
946359,BT474_BREAST,1010,Gefitinib,3.340828
946359,BT474_BREAST,1011,Navitoclax,2.849546
946359,BT474_BREAST,1012,Vorinostat,1.434882
946359,BT474_BREAST,1013,Nilotinib,3.005058
946359,BT474_BREAST,1014,Refametinib,4.322661
946359,BT474_BREAST,1016,Temsirolimus,0.298704
946359,BT474_BREAST,1017,Olaparib,5.825418
946359,BT474_BREAST,1018,Veliparib,6.394405
946359,BT474_BREAST,1019,Bosutinib,4.766872
946359,BT474_BREAST,1020,Lenalidomide,6.457764
946359,BT474_BREAST,1021,Axitinib,3.682641
946359,BT474_BREAST,1022,AZD7762,4.637587
946359,BT474_BREAST,1024,Lestaurtinib,1.319498
946359,BT474_BREAST,1026,Tanespimycin,0.474075
946359,BT474_BREAST,1029,Motesanib,6.650945
946359,BT474_BREAST,1032,Afatinib,-0.97457
946359,BT474_BREAST,1033,Vismodegib,6.613649
946359,BT474_BREAST,1042,Doramapimod,6.538669
946359,BT474_BREAST,1051,Alisertib,5.37098
946359,BT474_BREAST,1053,MK-2206,2.096332
946359,BT474_BREAST,1054,Palbociclib,5.622013
946359,BT474_BREAST,1057,Dactolisib,0.402486
